Departement,nom_commune,proportion de cadres
01,L'Abergement-Clémenciat,0.143200502626729
01,L'Abergement-de-Varey,0.101717407384791
01,Amareins,0
01,Ambérieu-en-Bugey,0.135405443312635
01,Ambérieux-en-Dombes,0.111842105263158
01,Ambléon,0.181818181818182
01,Ambronay,0.176133814627294
01,Ambutrix,0.139186776227254
01,Andert-et-Condon,0.0401529702365292
01,Anglefort,0.0967680095129872
01,Apremont,0.242651874843349
01,Aranc,0.052266762134575
01,Arandas,0.142857142857143
01,Arbent,0.0662411271456768
01,Arboys en Bugey,0.251639949469731
01,Arbigny,0.0571428571428571
01,Argis,0
01,Arlod,0
01,Armix,0
01,Ars-sur-Formans,0.260469784728401
01,Artemare,0.0703698017235436
01,Asnières-sur-Saône,0.166666666666667
01,Attignat,0.129642487034824
01,Bâgé-Dommartin,0.0984399755290396
01,Bâgé-le-Châtel,0.116647067600184
01,Balan,0.146588242661314
01,Baneins,0.13953488372093
01,Beaupont,0.071538059720285
01,Beauregard,0.169766350916545
01,Bellignat,0.0986559201174607
01,Béligneux,0.139428176972703
01,Valserhône,0.0990915163911753
01,Belley,0.0821933154318063
01,Belleydoux,0.0869565217391304
01,Valromey-sur-Séran,0.151009603979667
01,Bénonces,0.039109191156522
01,Bény,0.134662730489971
01,Béon,0.144520930549077
01,Béréziat,0.0303030303030303
01,Bettant,0.133560180058618
01,Bey,0.0468151226527129
01,Beynost,0.309612134704905
01,Billiat,0.12489134122848
01,Birieux,0.276513744354026
01,Biziat,0.0402453369091192
01,Blyes,0.203389830508475
01,Bohas,0
01,La Boisse,0.188755020080321
01,Boissey,0
01,Bolozon,0
01,Bouligneux,0.279509936086228
01,Bourg-en-Bresse,0.127166131358829
01,Bourg-Saint-Christophe,0.211363696842669
01,Bouvent,0
01,Boyeux-Saint-Jérôme,0.206768217805964
01,Boz,0.0857142857142857
01,Brégnier-Cordon,0.0545454545454545
01,Brénaz,0
01,Brénod,0.196106959248881
01,Brens,0.179487179487179
01,Bressolles,0.199702495927704
01,Brion,0.10800807610973
01,Briord,0.0823529411764706
01,Buellas,0.201684925257526
01,La Burbanche,0.142857142857143
01,Ceignes,0.115390179228196
01,Cerdon,0.0925925925925926
01,Certines,0.120461322668569
01,Cesseins,0
01,Cessy,0.218942746409879
01,Ceyzériat,0.161949051956989
01,Ceyzérieu,0.227772901920352
01,Chalamont,0.165862927080592
01,Chaleins,0.12280701754386
01,Chaley,0
01,Challes-la-Montagne,0.0909090909090909
01,Challex,0.231404958677686
01,Champagne-en-Valromey,0.100001663198025
01,Champdor-Corcelles,0
01,Champfromier,0.040919180094483
01,Chanay,0.134452213829173
01,Chaneins,0.173364938484235
01,Chanoz-Châtenay,0.135135135135135
01,La Chapelle-du-Châtelard,0.107112457065235
01,Charancin,0
01,Charix,0.362633319172447
01,Charnoz-sur-Ain,0.2240753637931
01,Château-Gaillard,0.11172464614397
01,Châtenay,0.0586777668094912
01,Châtillon-en-Michaille,0
01,Châtillon-la-Palud,0.159274882730046
01,Châtillon-sur-Chalaronne,0.0993296291107089
01,Chavannes-sur-Reyssouze,0.0594890147528332
01,Nivigne et Suran,0.138445375609478
01,Chaveyriat,0.0695915048708059
01,Chavornay,0
01,Chazey-Bons,0.0625902682254863
01,Chazey-sur-Ain,0.159420289855072
01,Cheignieu-la-Balme,0.25
01,Chevillard,0.2
01,Chevroux,0.0362380413789125
01,Chevry,0.290560029752793
01,Chézery-Forens,0.108282310211935
01,Civrieux,0.191800671863551
01,Cize,0.0714285714285715
01,Cleyzieu,0.4
01,Coligny,0.0247179698572726
01,Collonges,0.187361498730451
01,Colomieu,0
01,Conand,0.428571428571428
01,Condamine,0.133333333333333
01,Condeissiat,0.0344150347035616
01,Confort,0.132349266839433
01,Confrançon,0.0825349749238602
01,Contrevoz,0
01,Conzieu,0
01,Corbonod,0.0327080328939468
01,Corcelles,0
01,Cordieux,0
01,Corlier,0.125
01,Cormaranche-en-Bugey,0
01,Cormoranche-sur-Saône,0.113820172876158
01,Cormoz,0.102040816326531
01,Corveissiat,0.0854169253584844
01,Courmangoux,0.078927969214348
01,Courtes,0.130434782608696
01,Crans,0.235294117647059
01,Bresse Vallons,0.068675159064416
01,Craz,0
01,Cressin-Rochefort,0.0833333333333333
01,Crottet,0.136215073166649
01,Crozet,0.254170474880914
01,Cruzilles-lès-Mépillat,0.136419454717792
01,Cuisiat,0
01,Culoz,0.125714285714286
01,Curciat-Dongalon,0.0770022632386776
01,Curtafond,0.0637438729965207
01,Cuzieu,0.0295600670323496
01,Dagneux,0.192310276919498
01,Divonne-les-Bains,0.379870744734064
01,Dommartin,0
01,Dompierre-sur-Veyle,0.0735434830601048
01,Dompierre-sur-Chalaronne,0.037037037037037
01,Domsure,0.0802323273709139
01,Dortan,0.101444324493061
01,Douvres,0.227848101265823
01,Drom,0.315789473684211
01,Druillat,0.0823529411764706
01,Échallon,0.195420165524872
01,Échenevex,0.352050697885374
01,Étrez,0
01,Évosges,0
01,Faramans,0.211197528686132
01,Fareins,0.148791982725904
01,Farges,0.195121951219512
01,Feillens,0.0870105890815944
01,Ferney-Voltaire,0.258732363153587
01,Fitignieu,0
01,Flaxieu,0.5
01,Foissiat,0.0444444444444444
01,Francheleins,0.198473282442748
01,Frans,0.156381718447239
01,Garnerans,0.108571107354584
01,Genouilleux,0.183333762737816
01,Béard-Géovreissiat,0.0490573174821873
01,Géovreisset,0.129281646052861
01,Germagnat,0
01,Gex,0.197967555200916
01,Giron,0
01,Gorrevod,0.0388022768305513
01,Grand-Abergement,0
01,Grand-Corent,0.181818181818182
01,Granges,0
01,Grièges,0.0833333333333333
01,Grilly,0.453125
01,Groissiat,0.0924837361822209
01,Groslee,0
01,Guéreins,0.237528225372499
01,Hautecourt-Romanèche,0.104166666666667
01,Plateau d'Hauteville,0.0965594288265955
01,Hostiaz,0
01,Haut Valromey,0.271843956291123
01,Illiat,0.0588235294117647
01,Injoux-Génissiat,0.0911767617198404
01,Innimond,0
01,Izenave,0.142857142857143
01,Izernore,0.110399450093565
01,Izieu,0.133976197594126
01,Jassans-Riottier,0.14321608040201
01,Jasseron,0.146408777023639
01,Jayat,0.111851247634214
01,Journans,0.256743109328254
01,Joyeux,0.184327453004206
01,Jujurieux,0.128458534150259
01,Labalme,0.210526315789474
01,Lagnieu,0.145668128300274
01,Laiz,0.0958405886949054
01,Le Poizat-Lalleyriat,0.10698782869627
01,Lancrans,0
01,Lantenay,0.0853636929142687
01,Lapeyrouse,0.114049255524809
01,Lavours,0
01,Léaz,0.140332989995122
01,Lélex,0.0554898323650284
01,Lent,0.150828595370566
01,Lescheroux,0.06
01,Leyment,0.14744902645824
01,Leyssard,0.166666666666667
01,Surjoux-Lhopital,0
01,Lhuis,0.110581998491697
01,Lilignod,0
01,Lochieu,0
01,Lompnas,0.1
01,Lompnieu,0
01,Loyes,0
01,Loyettes,0.109255747214403
01,Lurcy,0.280570046758388
01,Luthezieu,0
01,Magnieu,0.0833333333333333
01,Maillat,0.12003580297678
01,Malafretaz,0.0944749065309091
01,Mantenay-Montlin,0.0412406104203781
01,Manziat,0.107478299286167
01,Marboz,0.108017853461716
01,Marchamp,0.111111111111111
01,Marignieu,0.0909090909090909
01,Marlieux,0.0987654320987654
01,Marsonnas,0.111100626494479
01,Martignat,0.0597686355219816
01,Massieux,0.224489795918367
01,Massignieu-de-Rives,0.106672578358419
01,Matafelon-Granges,0.0903511580024257
01,Meillonnas,0.0892686648215916
01,Mérignat,0.0714285714285714
01,Messimy-sur-Saône,0.230466916892362
01,Meximieux,0.24486301369863
01,Bohas-Meyriat-Rignat,0.117250709094182
01,Mézériat,0.103966621003828
01,Mijoux,0.214285714285714
01,Mionnay,0.304093567251462
01,Miribel,0.259012016021362
01,Misérieux,0.183723953750098
01,Moens,0
01,Mogneneins,0.142863441397505
01,Mollon,0
01,Montagnat,0.214702658802991
01,Montagnieu,0.0431625216956916
01,Montanges,0.066928841504399
01,Montceaux,0.204877449025931
01,Montcet,0.0757575757575758
01,Le Montellier,0.12
01,Monthieux,0.111769436948299
01,Montluel,0.171927712184991
01,Montmerle-sur-Saône,0.193181818181818
01,Montracol,0.0577928372811101
01,Montréal-la-Cluse,0.0838474949642648
01,Montrevel-en-Bresse,0.0794429006071408
01,Nurieux-Volognat,0.125635043221245
01,Murs-et-Gélignieux,0.110215459497862
01,Nantua,0.102608282524054
01,Napt,0
01,Nattages,0
01,Neuville-les-Dames,0.0451847389115925
01,Neuville-sur-Ain,0.114577240808143
01,Les Neyrolles,0.100230433868916
01,Neyron,0.270298360346644
01,Niévroz,0.14568361358961
01,Nivollet-Montgriffon,0.2
01,Ochiaz,0
01,Oncieu,0
01,Ordonnaz,0.2
01,Ornex,0.252554382042368
01,Outriaz,0.394463494655817
01,Oyonnax,0.0773035201623932
01,Ozan,0.0925925925925926
01,Parcieux,0.223317522186469
01,Parves et Nattages,0.224257352062754
01,Passin,0
01,Péron,0.267937573611337
01,Péronnas,0.171233960889709
01,Pérouges,0.258584213085478
01,Perrex,0.135184862054415
01,Petit-Abergement,0
01,Peyriat,0.285714285714286
01,Peyrieu,0.15336147679906
01,Peyzieux-sur-Saône,0.0926520461822111
01,Pirajoux,0.115540418132547
01,Pizay,0.152687597904595
01,Plagne,0.166666666666667
01,Le Plantay,0.222904598539843
01,Poizat,0
01,Polliat,0.105988006624596
01,Pollieu,0.166666666666667
01,Poncin,0.118517316975333
01,Pont-d'Ain,0.142857142857143
01,Pont-de-Vaux,0.0788774216853629
01,Pont-de-Veyle,0.0707149404343176
01,Port,0.166663812602063
01,Pougny,0.157427569002312
01,Pouillat,0
01,Prémeyzel,0.2
01,Prémillieu,0
01,Pressiat,0
01,Prévessin-Moëns,0.333333333333333
01,Priay,0.219335353520888
01,Pugieu,0
01,Ramasse,0.0741835580575206
01,Rancé,0.122218709000488
01,Relevant,0.166666666666667
01,Replonges,0.133828996282528
01,Revonnas,0.17644829708364
01,Reyrieux,0.260740245498056
01,Reyssouze,0.111151889268509
01,Rignat,0
01,Rignieux-le-Franc,0.183300960334783
01,Romaneche,0
01,Romans,0.205775305338222
01,Rossillon,0.153846153846154
01,Ruffieu,0.142857142857143
01,Saint-Alban,0.411764705882353
01,Saint-André-de-Bâgé,0.0782529594680967
01,Saint-André-de-Corcy,0.151225268824762
01,Saint-André-d'Huiriat,0.200728421258048
01,Saint-André-le-Bouchoux,0.103460188545633
01,Saint-André-sur-Vieux-Jonc,0.0975609756097561
01,Saint-Bénigne,0.114658720714331
01,Groslée-Saint-Benoit,0.0563807499426514
01,Saint-Bernard,0.295523689443907
01,Saint-Bois,0
01,Saint-Champ,0
01,Sainte-Croix,0.365853658536585
01,Saint-Cyr-sur-Menthon,0.0791649272958744
01,Saint-Denis-lès-Bourg,0.178490582351104
01,Saint-Denis-en-Bugey,0.10126582278481
01,Saint-Didier-d'Aussiat,0.0447761194029851
01,Saint-Didier-de-Formans,0.195945945945946
01,Saint-Didier-sur-Chalaronne,0.0815169299152305
01,Saint-Éloi,0.224938038269543
01,Saint-Étienne-du-Bois,0.0741911949838954
01,Saint-Étienne-sur-Chalaronne,0.112392062623594
01,Saint-Étienne-sur-Reyssouze,0.108045398384119
01,Sainte-Euphémie,0.165607788810754
01,Saint-Genis-Pouilly,0.340909246686399
01,Saint-Genis-sur-Menthon,0.187023641133121
01,Saint-Georges-sur-Renon,0.25
01,Saint-Germain-de-Joux,0.186046511627907
01,Saint-Germain-les-Paroisses,0.130917862669671
01,Saint-Germain-sur-Renon,0.117013845036818
01,Saint-Jean-de-Gonville,0.187142671163018
01,Saint-Jean-de-Niost,0.207406571923848
01,Saint-Jean-de-Thurigneux,0.205768340144789
01,Saint-Jean-le-Vieux,0.124733013870056
01,Saint-Jean-sur-Reyssouze,0.0685896143157706
01,Saint-Jean-sur-Veyle,0.156445082469353
01,Sainte-Julie,0.155510552442892
01,Saint-Julien-sur-Reyssouze,0.100547485846416
01,Saint-Julien-sur-Veyle,0.0793651803972005
01,Saint-Just,0.152280295802982
01,Saint-Laurent-sur-Saône,0.0536914954766391
01,Saint-Marcel,0.138497838547485
01,Saint-Martin-de-Bavel,0.240752231779413
01,Saint-Martin-du-Frêne,0.0632911392405063
01,Saint-Martin-du-Mont,0.114004759417974
01,Saint-Martin-le-Châtel,0.139921463533139
01,Saint-Maurice-de-Beynost,0.140928514476148
01,Saint-Maurice-de-Gourdans,0.199489262351673
01,Saint-Maurice-de-Rémens,0.0819672131147541
01,Saint-Nizier-le-Bouchoux,0.0588235294117647
01,Saint-Nizier-le-Désert,0.0684944046439284
01,Sainte-Olive,0.247810118599361
01,Saint-Paul-de-Varax,0.087507532312633
01,Saint-Rambert-en-Bugey,0.0527768163312311
01,Saint-Rémy,0.29576188325908
01,Saint-Sorlin-en-Bugey,0.234567901234568
01,Saint-Sulpice,0
01,Saint-Trivier-de-Courtes,0.11232984308414
01,Saint-Trivier-sur-Moignans,0.081416895454187
01,Saint-Vulbas,0.107704663286275
01,Salavre,0.0707773448427086
01,Samognat,0.0737957767254922
01,Sandrans,0.237936280132084
01,Sault-Brénaz,0.112824167479867
01,Sauverny,0.329758757758347
01,Savigneux,0.19087772406371
01,Ségny,0.341732940328154
01,Seillonnaz,0.2
01,Sergy,0.343023255813953
01,Sermoyer,0.0592691672507515
01,Serrières-de-Briord,0.157894736842105
01,Serrières-sur-Ain,0
01,Servas,0.0461256312568209
01,Servignat,0.0666666666666666
01,Seyssel,0.0667420358268169
01,Simandre-sur-Suran,0.100550557962047
01,Songieu,0
01,Sonthonnax-la-Montagne,0.148077155619092
01,Souclin,0.107413000091035
01,Sulignat,0.146006305711162
01,Surjoux,0
01,Sutrieu,0
01,Talissieu,0.15625
01,Tenay,0.0519202221503785
01,Thézillieu,0
01,Thil,0.226503613346258
01,Thoiry,0.327964920713184
01,Thoissey,0.0761904761904762
01,Torcieu,0.111359985291541
01,Tossiat,0.157808450648267
01,Toussieux,0.0859806224731536
01,Tramoyes,0.267605633802817
01,La Tranclière,0.214973893759684
01,Val-Revermont,0.0885416666666667
01,Trévoux,0.16932607439263
01,Valeins,0.374999999999999
01,Vandeins,0.0912452380800843
01,Varambon,0.15
01,Vaux-en-Bugey,0.141317482091678
01,Verjon,0.0938041384579655
01,Vernoux,0
01,Versailleux,0.29505405018915
01,Versonnex,0.158637890188179
01,Vesancy,0.285813442109435
01,Vescours,0.0625000000000001
01,Vésines,0.153846153846154
01,Veyziat,0
01,Vieu-d'Izenave,0.0728621374024555
01,Vieu,0
01,Villars-les-Dombes,0.167159299783607
01,Villebois,0.114862256001499
01,Villemotier,0.0234812433628039
01,Villeneuve,0.126143191954516
01,Villereversure,0.03488058846766
01,Villes,0.11158324901365
01,Villette-sur-Ain,0.311746109310346
01,Villieu-Loyes-Mollon,0.21628201826644
01,Viriat,0.137616631722887
01,Virieu-le-Grand,0.0953434868706913
01,Arvière-en-Valromey,0.19782239968548
01,Virignin,0.0741000971373143
01,Volognat,0
01,Vongnes,1
01,Vonnas,0.0854636236196981
01,Vouvray,0
02,Abbécourt,0.0512820512820513
02,Achery,0.0633917639895817
02,Acy,0.0971629319426285
02,Agnicourt-et-Séchelles,0.0666666666666667
02,Aguilcourt,0.101821905431331
02,Aisonville-et-Bernoville,0
02,Aizelles,0.0833333333333333
02,Aizy-Jouy,0.152029263440073
02,Alaincourt,0.0455296518483321
02,Allemant,0
02,Ambleny,0.0820120536140655
02,Ambrief,0.111111111111111
02,Amifontaine,0.0752440780049009
02,Amigny-Rouy,0.117647058823529
02,Ancienville,0.166666666666667
02,Andelain,0.0714285714285714
02,Anguilcourt-le-Sart,0
02,Anizy-le-Grand,0.0546419012849823
02,Annois,0.051834116735989
02,Any-Martin-Rieux,0.0333333333333333
02,Archon,0.333333333333333
02,Arcy-Sainte-Restitue,0.200984408772054
02,Armentières-sur-Ourcq,0.181818181818182
02,Arrancy,0
02,Artemps,0.0314820953543596
02,Artonges,0
02,Assis-sur-Serre,0.0833333333333334
02,Athies-sous-Laon,0.11949751056447
02,Attilly,0.0425195831590834
02,Aubencheul-aux-Bois,0.0378482212443973
02,Aubenton,0
02,Aubigny-aux-Kaisnes,0.0588235294117647
02,Aubigny-en-Laonnois,0.125
02,Audignicourt,0
02,Audigny,0
02,Augy,0
02,Aulnois-sous-Laon,0.0855525210795534
02,Les Autels,0
02,Autremencourt,0.2
02,Autreppes,0
02,Autreville,0.104122652887283
02,Azy-sur-Marne,0.121630090546031
02,Bagneux,0.25
02,Bancigny,0
02,Barbonval,0
02,Barenton-Bugny,0.025345942675926
02,Barenton-Cel,0
02,Barenton-sur-Serre,0.0909090909090909
02,Barisis-aux-Bois,0.0226509545011537
02,Barzy-en-Thiérache,0
02,Barzy-sur-Marne,0.0643938468619005
02,Bassoles-Aulers,0
02,Vallées en Champagne,0.0973684665622557
02,Bazoches-et-Saint-Thibaut,0.138251353281725
02,Beaumé,0
02,Beaumont-en-Beine,0
02,Beaurevoir,0.0564062283692551
02,Beaurieux,0.0149087199881894
02,Beautor,0.0386822162044794
02,Beauvois-en-Vermandois,0
02,Becquigny,0
02,Belleau,0
02,Bellenglise,0
02,Belleu,0.101045458656859
02,Bellicourt,0.111078123029272
02,Benay,0
02,Bergues-sur-Sambre,0.0666666666666667
02,Berlancourt,0.111111111111111
02,Berlise,0.111111111111111
02,Bernot,0.2
02,Berny-Rivière,0.0232078447440303
02,Berrieux,0.0666666666666666
02,Berry-au-Bac,0.0922145409642827
02,Bertaucourt-Epourdon,0.022585390888373
02,Berthenicourt,0
02,Bertricourt,0.0714285714285713
02,Berzy-le-Sec,0.132551139515549
02,Besmé,0
02,Besmont,0.111111111111111
02,Besny-et-Loizy,0.0579721843001799
02,Béthancourt-en-Vaux,0.13932784204666
02,Beugneux,0
02,Beuvardes,0.147686337296694
02,Bézu-le-Guéry,0.0448361729352835
02,Bézu-Saint-Germain,0.104288579252706
02,Bichancourt,0.0691795307221676
02,Bieuxy,0
02,Bièvres,0.125
02,Billy-sur-Aisne,0.140381025358551
02,Billy-sur-Ourcq,0.0714285714285716
02,Blanzy-lès-Fismes,0.142857142857143
02,Blerancourdelle,0
02,Blérancourt,0.123309999921542
02,Blesmes,0.188546284165274
02,Bohain-en-Vermandois,0.0416500860740905
02,Bois-lès-Pargny,0
02,Boncourt,0.0542616500796084
02,Bonneil,0.222391931629186
02,Bonnesvalyn,0.136363636363636
02,Bony,0.166666666666667
02,Bosmont-sur-Serre,0
02,Bouconville-Vauclair,0.0833333333333333
02,Boué,0.0682471668592149
02,Bouffignereux,0
02,Bouresches,0
02,Bourg-et-Comin,0.0419808317372686
02,Bourguignon-sous-Coucy,0
02,Bourguignon-sous-Montbavin,0.272727272727273
02,La Bouteille,0.0663720399273391
02,Braine,0.112281440876623
02,Brancourt-en-Laonnois,0.106737254497428
02,Brancourt-le-Grand,0.11099409736123
02,Branges,0
02,Brasles,0.13230570590655
02,Braye-en-Laonnois,0.181818181818182
02,Braye-en-Thiérache,0
02,Bray-Saint-Christophe,0.166666666666667
02,Braye,0
02,Brécy,0.12
02,Brenelle,0
02,Breny,0
02,Brie,0
02,Brissay-Choigny,0.0961189921819081
02,Brissy-Hamégicourt,0.0256760088431454
02,Brumetz,0
02,Brunehamel,0.0466434359339408
02,Bruyères-sur-Fère,0.0666666666666667
02,Bruyères-et-Montbérault,0.206185567010309
02,Bruys,0
02,Bucilly,0
02,Bucy-le-Long,0.129266504805802
02,Bucy-lès-Cerny,0.076923076923077
02,Bucy-lès-Pierrepont,0.133790530203045
02,Buire,0.0696541590360336
02,Buironfosse,0.0138686708310728
02,Burelles,0.181818181818182
02,Bussiares,0.0769230769230769
02,Buzancy,0.133333333333333
02,Caillouël-Crépigny,0.103461616157326
02,Camelin,0.070871878724992
02,La Capelle,0.0460771115008448
02,Castres,0.2
02,Le Catelet,0
02,Caulaincourt,0.111111111111111
02,Caumont,0.0975609756097561
02,Celles-lès-Condé,0
02,Celle-Sous-Montmirail,0
02,Celles-sur-Aisne,0.0424904472832466
02,Cerizy,0.25
02,Cerny-en-Laonnois,0
02,Cerny-lès-Bucy,0.333333333333333
02,Cerseuil,0
02,Cessières-Suzy,0.0668909086109261
02,Chacrise,0.189316862926205
02,Chaillevois,0.2
02,Chalandry,0.142857142857143
02,Chambry,0.0588235294117647
02,Chamouille,0.0993991087138346
02,Champs,0
02,Chaourse,0
02,Chapelle-Monthodon,0
02,La Chapelle-sur-Chézy,0
02,Charly-sur-Marne,0.0756021802405681
02,Le Charmel,0.0625
02,Charmes,0.060089135905461
02,Chartèves,0.0358397396118321
02,Chassemy,0.0490308700663059
02,Château-Thierry,0.0923314174233434
02,Châtillon-lès-Sons,0
02,Châtillon-sur-Oise,0
02,Chaudardes,0.166666666666667
02,Chaudun,0.0454545454545454
02,Chauny,0.0980003174127263
02,Chavignon,0.137931034482759
02,Chavigny,0.166666666666666
02,Chavonne,0
02,Chérêt,0.1
02,Chermizy-Ailles,0.142857142857143
02,Chéry-Chartreuve,0.0833333333333333
02,Chéry-lès-Pouilly,0.155555555555556
02,Chéry-lès-Rozoy,0.142857142857143
02,Chevennes,0
02,Chevregny,0.153846153846154
02,Chevresis-Monceau,0.0303681903771288
02,Chézy-en-Orxois,0.166490257281082
02,Chézy-sur-Marne,0.100778688937088
02,Chierry,0.128906347989643
02,Chigny,0
02,Chivres-en-Laonnois,0
02,Chivres-Val,0.100049344714176
02,Chivy-lès-Étouvelles,0.060488099372353
02,Chouy,0.0288297693993495
02,Cierges,0
02,Cilly,0.272727272727273
02,Ciry-Salsogne,0.0806451612903226
02,Clacy-et-Thierret,0.321450937503015
02,Clairfontaine,0.0240537154732929
02,Clamecy,0.153846153846154
02,Clastres,0.0864182455711206
02,Clermont-les-Fermes,0
02,CSuvres-et-Valsery,0.0295114150365381
02,Cohan,0
02,Coincy,0.146188524814025
02,Coingt,0
02,Colligis-Crandelain,0.1875
02,Colonfay,0
02,Commenchon,0.142857142857143
02,Concevreux,0.05
02,Condé-en-Brie,0.107968333911322
02,Condé-sur-Aisne,0.0358957445541633
02,Condé-sur-Suippe,0.123366350878261
02,Condren,0.184002880701354
02,Connigis,0.0779964969348075
02,Contescourt,0
02,Corbeny,0.0656498929705963
02,Corcy,0.169981501487139
02,Coucy-le-Château-Auffrique,0.045858342946641
02,Coucy-lès-Eppes,0.0783752412022898
02,Coucy-la-Ville,0
02,Coulonges-Cohan,0.192802520283967
02,Coupru,0
02,Courbes,0
02,Courboin,0
02,Courcelles-sur-Vesle,0.0403167979059774
02,Courchamps,0
02,Courmelles,0.0776195692263146
02,Courmont,0
02,Courtemont-Varennes,0.0773031403634219
02,Courtrizy-et-Fussigny,0.333333333333333
02,Couvrelles,0.2
02,Couvron-et-Aumencourt,0.0931957731777187
02,Coyolles,0
02,Cramaille,0
02,Craonne,0.4
02,Craonnelle,0.125
02,Crécy-au-Mont,0.0459890535804476
02,Crécy-sur-Serre,0.0599505551363697
02,Crépy,0.135382568902862
02,Crézancy,0.025568045532318
02,Croix-Fonsomme,0.2
02,La Croix-sur-Ourcq,0
02,Crouttes-sur-Marne,0.147272514886442
02,Crouy,0.0915319372851781
02,Crupilly,0
02,Cuffies,0.149191282322936
02,Cugny,0.0672677656947067
02,Cugny-Les-Crouttes,0
02,Cuirieux,0
02,Cuiry-Housse,0.285714285714286
02,Cuiry-lès-Chaudardes,0.2
02,Cuiry-lès-Iviers,0
02,Cuissy-et-Geny,0.4
02,Cuisy-en-Almont,0.0383445794325584
02,Cutry,0.133333333333333
02,Cys-la-Commune,0.0833333333333333
02,Dagny-Lambercy,0
02,Dallon,0.364491962340927
02,Dammard,0.1000497905388
02,Dampleux,0.123808704306265
02,Danizy,0.0486311956578281
02,Dercy,0.100717754340465
02,Deuillet,0.166666666666667
02,Dhuizel,0.166666666666667
02,Dizy-le-Gros,0.0863443956084519
02,Dohis,0
02,Dolignon,0
02,Dommiers,0.237484639878165
02,Domptin,0.070926346859225
02,Dorengt,0.2
02,Douchy,0
02,Dravegny,0.2
02,Droizy,0
02,Dury,0.105263157894737
02,Ébouleau,0.0714285714285714
02,Effry,0.0588235294117647
02,Englancourt,0
02,Épagny,0.0344827586206897
02,Éparcy,0
02,Épaux-Bézu,0.102564102564103
02,Épieds,0.070945334974397
02,L'Épine-aux-Bois,0.266415744722913
02,Eppes,0.0909090909090909
02,Erlon,0.0624973822278204
02,Erloy,0
59,Escaufourt,0
02,Esquéhéries,0.0203096758079379
02,Essigny-le-Grand,0.0796335782419297
02,Essigny-le-Petit,0.137931034482759
02,Essises,0.043421065778057
02,Essômes-sur-Marne,0.0897797218105209
02,Estrées,0.0384794270181522
02,Étampes-sur-Marne,0.1
02,Étaves-et-Bocquiaux,0.0747883170241007
02,Étouvelles,0.133333333333334
02,Étréaupont,0.0467451085517002
02,Étreillers,0.12125719374386
02,Étrépilly,0
02,Étreux,0.0341062981814085
02,Évergnicourt,0.236842105263158
02,Fargniers,0
02,Faucoucourt,0
02,Faverolles,0.146457642045625
02,Fayet,0.217928684804186
02,La Fère,0.0442614394287475
02,Fère-en-Tardenois,0.0341899472553565
02,La Ferté-Chevresis,0
02,La Ferté-Milon,0.115111506136643
02,Fesmy-le-Sart,0.0748922142792791
02,Festieux,0.0394329629091236
02,Fieulaine,0.046223602938469
02,Filain,0
02,La Flamengrie,0.0594710052733057
02,Flavigny-le-Grand-et-Beaurain,0.0736043943865058
02,Flavy-le-Martel,0.0833333333333333
02,Fleury,0
02,Fluquières,0.142857142857143
02,Folembray,0.0404339086454742
02,Fonsomme,0.0555555555555556
02,Fontaine-lès-Clercs,0.220302016323987
02,Fontaine-lès-Vervins,0.0610360481000738
02,Fontaine-Notre-Dame,0.166654968155101
02,Fontaine-Uterte,0
02,Fontenelle,0.0512985081420499
02,Fontenelle-En-Brie,0
02,Fontenoy,0.0284212849919402
02,Foreste,0
02,Fossoy,0.197593830620943
02,Fourdrain,0.0659702790300327
02,Francilly-Selency,0.133136225210708
02,Franqueville,0
02,Fresnes-en-Tardenois,0.048451105677401
02,Fresnes-sous-Coucy,0
02,Fresnoy-le-Grand,0.0561949993280962
02,Fressancourt,0.153846153846154
02,Frières-Faillouël,0.111311748898597
02,Froidestrées,0.0909090909090908
02,Froidmont-Cohartille,0.268295432161873
02,Gandelu,0.115164771907526
02,Gauchy,0.0643086816720257
02,Gercy,0
02,Gergny,0
02,Germaine,0
51,Gernicourt,0
02,Gibercourt,0
02,Gizy,0.0232237303265998
02,Gland,0.0386556538072561
02,Glennes,0
02,Goudelancourt-lès-Berrieux,0
02,Goudelancourt-lès-Pierrepont,0
02,Goussancourt,0.25
02,Gouy,0.0567432496714717
02,Grandlup-et-Fay,0.288915103542262
02,Grandrieux,0
02,Gricourt,0.155982233446469
02,Grisolles,0.0476190476190476
02,Gronard,0
02,Grougis,0.05
02,Grugies,0.0736842105263158
02,Villeneuve-sur-Aisne,0.14436065181504
02,Guise,0.028169014084507
02,Guivry,0.0885314776033065
02,Guny,0.04
02,Guyencourt,0.195337430104742
02,Hannapes,0.0436103559085221
02,Happencourt,0.05
02,Haramont,0.0258096327081638
02,Harcigny,0
02,Hargicourt,0.116165392474859
02,Harly,0.0853428853265142
02,Hartennes-et-Taux,0.0775068970940942
02,Hary,0.125
02,Lehaucourt,0.0506334897712799
02,Hautevesnes,0.166666666666667
02,Hauteville,0.1
02,Haution,0
02,La Hérie,0
02,Le Hérie-la-Viéville,0.0769230769230769
02,Hinacourt,0
02,Hirson,0.047917477301158
02,Holnon,0.13667033076605
02,Homblières,0.144496214741135
02,Houry,0
02,Housset,0
02,Iron,0.129098917159373
02,Itancourt,0.133980321751077
02,Iviers,0
02,Jaulgonne,0.0227272727272727
02,Jeancourt,0.131633429280668
02,Jeantes,0
