LIBGEO,prop_tertiaire
Bourgheim,0.582288101044035
Bourghelles,0.7588517350969
Bourg-la-Reine,0.887111909588631
Bourg-Lastic,0.752687502487824
Bourg-le-Comte,0.636363636363636
Bourg-le-Roi,0.799223778722284
Bourg-lès-Valence,0.77337545500959
Bourg-l'Évêque,0.4
Bourg-Madame,0.826538986733075
Bourgnac,0.69477749411059
Bourgneuf,0.622623589909444
Bourgneuf,0.791397617777717
Bourgneuf Val D'or,0
Bourgneuf-En-Mauges,0
Bourgogne-Fresne,0.691488585726727
Bourgoin-Jallieu,0.772599014068947
Bourgon,0.686983202715923
Bourgougnague,0.552128009236783
Bourgs sur Colagne,0.781541597237942
Bourg-Saint-Andéol,0.679302693376495
Bourg-Saint-Bernard,0.763780582263402
Bourg-Saint-Christophe,0.696454687775909
Bourg-Sainte-Marie,0.499999999999999
Bourg-Saint-Léonard,0
Bourg-Saint-Maurice,0.877777319607403
Bourg-sous-Châtelet,0.333333333333334
Bourguébus,0.771624977485577
Bourgueil,0.561362138735956
Bourguenolles,0.477975195349535
Bourguignon,0.65418793777673
Bourguignon-lès-Conflans,0.636363636363637
Bourguignon-lès-la-Charité,0.833333333333333
Bourguignon-lès-Morey,1
Bourguignons,0.439999092681142
Bourguignon-sous-Coucy,1
Bourguignon-sous-Montbavin,0.818181818181818
Bourgvallées,0.736477603376799
Bourgvilain,0.629813147294792
Bourideys,0.833333333333334
Bouriège,0.4
Bourigeole,0.5
Bourisp,0.888888888888889
Bourlens,0.681818181818182
Bourlon,0.732171973564637
Bourmont-entre-Meuse-et-Mouzon,0.487179487179487
Bournainville-Faverolles,0.720172396683293
Bournan,0.526749881404733
Bournand,0.762476829577658
Bournazel,0.772393349496803
Bournazel,0.909090909090909
Bourneau,0.654867055856301
Bournel,0.589486468660059
Bourneville-Sainte-Croix,0.651706527468244
Bournezeau,0.700630390868189
Bourniquel,0.499999999999999
Bournois,0.583333333333333
Bournoncles,0
Bournoncle-Saint-Pierre,0.69195968355142
Bournonville,0.642857142857143
Bournos,0.652351692144335
Bourogne,0.771407238789553
Bourran,0.657142857142857
Bourre,0
Bourréac,1
Bourret,0.75110061352361
Bourriot-Bergonce,0.430228982603737
Bourron-Marlotte,0.792682926829268
Bourrou,0.777777777777778
Bourrouillan,0.333333333333333
Bours,0.659731769677445
Bours,0.725271595355654
Boursault,0.390953297223415
Boursay,0.555555555555556
Bourscheid,0.555555555555556
Bourseul,0.656370766735801
Bourseville,0.500044971983228
Boursières,0.714285714285714
Boursies,0.686506669990826
Boursin,0.785714285714286
Boursonne,0.75995440091715
Bourth,0.712315956560836
Bourthes,0.697197941832287
Bourville,0.60693583231841
Boury-en-Vexin,0.791034137413597
Bousbach,0.718152944601169
Bousbecque,0.738601823708207
Bousies,0.690226593035012
Bousignies,0.737399569951647
Bousignies-sur-Roc,0.5
Boussac,0.666666666666667
Boussac,0.747268605145953
Boussac,0.7955616631407
Boussac-Bourg,0.383648183413379
Boussais,0.482258814243398
Boussan,0.924575630743238
Boussay,0.737967914438503
Boussay,0.911729756729733
Bousse,0.65625
Bousse,0.755452701739849
Bousselange,0.5
Boussenac,0.726297211563599
Boussenois,0.833333333333334
Boussens,0.798798102986633
Bousseraucourt,0.5
Boussès,0.5
Bousseviller,1
Boussey,0
Boussicourt,0
Boussières,0.690189826460662
Boussières-en-Cambrésis,0.721977824292559
Boussières-sur-Sambre,0.644568077415696
Boussois,0.607121186739522
Boussy,0.721440159482624
Boussy-Saint-Antoine,0.881038900208946
Boust,0.865979381443299
Boustroff,0.571428571428571
Boutancourt,0
Boutavent,0
Bout-du-Pont-de-Larn,0.746570098899962
Bouteilles-Saint-Sébastien,0.428571428571428
Boutenac,0.695219811760063
Boutenac-Touvent,0.899413434902571
Boutencourt,0.785714285714286
Boutervilliers,0.744450250291253
Bouteville,0.61545639457408
Boutiers-Saint-Trojan,0.620385190412709
Boutigny,0.834744672883014
Boutigny-Prouais,0.773913043478261
Boutigny-sur-Essonne,0.853415717518631
Bouttencourt,0.642816147939404
Boutteville,0
Boutx,0.837879750611431
Bouvaincourt-sur-Bresle,0.558290698148058
Bouvancourt,0.7
Bouvante,0.705305133023037
Bouvelinghem,0.916666666666667
Bouvellemont,0.333333333333332
Bouvent,0
Bouverans,0.606959554667825
Bouvesse-Quirieu,0.60300564905609
Bouvières,0.666666666666667
Bouvignies,0.849807078642996
Bouvigny-Boyeffles,0.821351260102839
Bouville,0.650089300526871
Bouville,0.745957407714655
Bouville,0.863394171740483
Bouvincourt-en-Vermandois,0.454545454545455
Bouvines,0.891304347826087
Bouvresse,0.727272727272727
Bouvron,0.663428151861494
Bouvron,0.785714285714285
Bouxières-aux-Bois,1
Bouxières-aux-Chênes,0.712332007123472
Bouxières-aux-Dames,0.832988327440649
Bouxières-sous-Froidmont,0.846324328062295
Boux-sous-Salmaise,0.555555555555556
Bouxurulles,0.545454545454546
Bouxwiller,0.607142857142857
Bouxwiller,0.671686666724828
Bouy,0.773515027267064
Bouy-Luxembourg,0.733333333333334
Bouyon,0.773402745888067
Bouy-sur-Orvin,1
Bouzais,0.576142592530577
Bouzancourt,0.666666666666667
Bouzanville,1
Bouzel,0.804393513060971
Bouze-lès-Beaune,0.8599546847922
Bouzemont,0.4
Bouzeron,1
Bouzic,0.7
Bouziès,1
Bouzigues,0.680332806353871
Bouzille,0
Bouzin,1
Bouzincourt,0.54898820440189
Bouzon-Gellenave,0.75
Bouzonville,0.613307045031144
Bouzonville En Beauce,0
Bouzonville-aux-Bois,0.8202388060022
Bouzy,0.512229340631744
Bouzy-la-Forêt,0.629224960773089
Bovée-sur-Barboure,0.666666666666667
Bovel,0.758549712839561
Bovelles,0.741647450624381
Boves,0.871681415929204
Boviolles,0.6
Boyaval,0.545454545454545
Boyelles,0.616436272301113
Boyer,0.571428571428571
Boyer,0.711102705607086
Boyeux-Saint-Jérôme,0.66687977983242
Boynes,0.561644834257107
Boz,0.771428571428571
Bozas,0.6
Bozel,0.860531273847295
Bozouls,0.681846774665994
Brabant-en-Argonne,0.428571428571428
Brabant-le-Roi,0.666546823549203
Brabant-sur-Meuse,0.4
Brach,0.792184464100687
Brachay,0.666666666666667
Braches,0.636363636363636
Brachy,0.577777777777778
Bracieux,0.768461724155153
Bracon,0.547891576040881
Bracquemont,0
Bracquetuit,0.632867370413227
Bradiancourt,0.714285714285714
Braffais,0
Bragassargues,0.7
Bragayrac,0.850601332484312
Brageac,0.285714285714286
Bragelogne-Beauvoir,0.169203264214084
Bragny En Charollais,0
Bragny-sur-Saône,0.612308387560203
Brahic,0
Braillans,0.714285714285714
Brailly-Cornehotte,0.583333333333333
Brain,1
Brainans,0.571428571428572
Braine,0.770645479855883
Brains,0.767698176648139
Brains-sur-Gée,0.619829758374174
Brains-sur-les-Marches,0.521747386993505
Brain-sur-Allonnes,0.628539617931597
Brain-Sur-L'authion,0
Brain-Sur-Longuenee,0
Brain-Sur-Vilaine,0
Brainville,0.6
Brainville,0.666666666666667
Brainville-sur-Meuse,0.571428571428572
Braisnes-sur-Aronde,1
Braize,0.666640925947006
Bralleville,0.727272727272727
Bram,0.82706781253585
Bramans,0
Brametot,0.285714285714286
Bramevaque,1
Bran,0.428571428571428
Branceilles,0.494444075089749
Branches,0.789776698496894
Brancourt-en-Laonnois,0.802928756432685
Brancourt-le-Grand,0.795395593937099
Brandérion,0.712871893740396
Brandeville,0.666666666666666
Brandivy,0.673796259561224
Brando,0.882366192925285
Brando,0
Brandon,0
Brandonnet,0.666666666666667
Brandonvillers,0.666666666666667
Branges,0.567164179104478
Branges,0
Brangues,0.824971148611683
Brannay,0.708905925028923
Branne,0.375
Branne,0.763157894736842
Brannens,0.5
Branoux-les-Taillades,0.80516638906963
Brans,0.8
Bransat,0.559384180859297
Branscourt,0.762774280663021
Bransles,0.826086956521739
Brantes,0.833333333333333
Brantigny,0.5625
Brantôme en Périgord,0.66865156464636
Branville,0.818181818181818
Branville-Hague,0
Braquis,0.5
Bras,0.721995108623489
Brasc,0.428571428571429
Bras-d'Asse,0.687359168357391
Brasles,0.857780514549755
Braslou,0.614194934885463
Bras-Panon,0.841345621686467
Brasparts,0.706224148357249
Brassac,0.404363937659592
Brassac,0.688979396341954
Brassac,0.833047497219938
Brassac-les-Mines,0.651812511231357
Brasseitte,0
Brassempouy,0.731998288443219
Brasseuse,0
Bras-sur-Meuse,0.825089606734641
Brassy,0.633286595844541
Brassy,0.666666666666667
Bratte,0.5
Braucourt,0
Braud-et-Saint-Louis,0.688888888888889
Brauvilliers,0.272727272727273
Braux,0.5
Braux,0.642857142857142
Braux,0.857142857142857
Braux-le-Châtel,0.777777777777777
Braux-Sainte-Cohière,0.666666666666667
Braux-Saint-Remy,0.5
Brax,0.722662793403746
Brax,0.769230769230769
Bray,0.5
Bray,0.6
Bray La Campagne,0
Bray-Dunes,0.791232547733891
Braye,0.818181818181818
Braye-en-Laonnois,0.6
Braye-en-Thiérache,0
Braye-sous-Faye,0.611682507672933
Braye-sur-Maulne,1
Bray-et-Lû,0.750157270667584
Bray-lès-Mareuil,0.642857142857143
Bray-Saint-Aignan,0.536147907269084
Bray-Saint-Christophe,0.333333333333333
Bray-sur-Seine,0.83520517109372
Bray-sur-Somme,0.671896568345415
Brazey-en-Morvan,0.600000000000001
Brazey-en-Plaine,0.752954272620283
Bréal-sous-Montfort,0.757031331389938
Bréal-sous-Vitré,0.754716981132076
Bréançon,0.846153846153846
Bréau,0.852080690914028
Bréau-Mars,0.763232602190634
Bréauté,0.670270787017167
Bréban,0.75
Brebières,0.791773273951699
Brebotte,0.62759369085335
Brecé,0.609882588363943
Brécé,0.743532470625122
Brécey,0.643152826847817
Brech,0.769457152415238
Brechainville,0.5
Bréchamps,0.850155617881999
Bréchaumont,0.762725699593059
Brèches,0.5
Breconchaux,1
Brectouville,0
Brécy,0.666666666666667
Brécy,0.760256312171315
Brécy-Brières,0.666666666666667
Brée,0.658536585365854
Breel,0
Brégnier-Cordon,0.489795918367347
Brégy,0.899909857931704
Bréhain,0.75
Bréhain-la-Ville,0.696969696969697
Bréhal,0.721623278199091
Bréhan,0.508252584534321
Bréhand,0.616499854730012
Bréhémont,0.699656688499768
Bréhéville,0.555555555555555
Breidenbach,0.409090909090909
Breil,0
Breilly,0.743858030332956
Breil-sur-Roya,0.851936722340192
Breistroff-la-Grande,0.695652173913043
Breitenau,0.695647980216807
Breitenbach,0.571664166469602
Breitenbach-Haut-Rhin,0.61616363462646
Brélès,0.765105660731808
Brélidy,0.565131334279348
Bréménil,0.833333333333333
Brêmes,0.80520488828737
Bremmelbach,0
Brémoncourt,0.833333333333333
Bremondans,0.333333333333333
Brémontier-Merval,0.655002803536581
Brémoy,0.588235294117646
Brem-sur-Mer,0.705905779287273
Brémur-et-Vaurois,0
Bren,0.445907765552798
Brenac,0
Brenas,1
Brenat,0.621712192411631
Brénaz,0
Brenelle,0.8
Brengues,0.714285714285714
Brennes,0.777777777777778
Brennilis,0.715773248002636
Brénod,0.557344266795317
Brenon,1
Brenouille,0.797385620915033
Brenoux,0.851851851851852
Brens,0.768692614207108
Brens,0.774647887323944
Brenthonne,0.813116437131515
Breny,0.714285714285714
Brères,0.833333333333333
Bréry,0
Bresdon,0.41675066293002
Bresilley,0.666666666666667
Bresle,0.733333333333333
Bresles,0.7421875
Bresnay,0.77845932853327
Bresolettes,0
Bresse Vallons,0.66250832788405
Bresse-sur-Grosne,0.625000000000001
Bressey-sur-Tille,0.897727272727273
Bressieux,1
Bressolles,0.799783964160331
Bressolles,0.863636363636364
Bressols,0.789727205048234
Bresson,0.725
Bressoncourt,0
Bressuire,0.649090066802446
Brest,0.852325137477796
Brestot,0.754794891771817
Bretagne,0.545454545454545
Bretagne,0.70470566672866
Bretagne-d'Armagnac,0.491423656403241
Bretagne-de-Marsan,0.837849780628386
Bretagnolles,0.75
Breteau,0.428571428571429
Breteil,0.724811257423331
Bretenière,0.708632836182432
Bretenières,0.666666666666666
Bretenoux,0.571868720955918
Breteuil,0.730244996014131
Breteuil,0.7783888518508
Brethel,1
Brethenay,0.782700457584976
Bretigney,0.666666666666667
Bretigney-Notre-Dame,0.625
Bretignolles,0.639192539651629
Bretignolles Le Moulin,0
Bretignolles-sur-Mer,0.798384674355313
Bretigny,0.746179444687208
Brétigny,0.454545454545455
Brétigny,0.555555555555556
Brétigny-sur-Orge,0.87407986650531
Bretoncelles,0.666682878120802
Bretonvillers,0.562270388073249
Brette,0
Brette-les-Pins,0.716981132075472
Bretten,0.583333333333333
Brettes,0.75
Bretteville,0.665303043361235
Bretteville-du-Grand-Caux,0.637216373058305
Bretteville-le-Rabet,0.741007753752353
Bretteville-Saint-Laurent,0.454545454545454
Bretteville-sur-Ay,0.666666666666667
Bretteville-sur-Dives,0
Bretteville-sur-Laize,0.829785259984465
Bretteville-sur-Odon,0.856692087577908
Brettnach,0.580645161290323
Bretx,0.754974055141679
Breuches,0.723817092556704
Breuchotte,0.524462154205948
Breugnon,0.6
Breuil,0.75
Breuil Chaussee,0
Breuil Sur Marne,0
Breuilaufa,0.666666666666667
Breuil-Barret,0.484409315621036
Breuil-Bernard,0
Breuil-Bois-Robert,0.781063993077596
Breuilh,0
Breuil-la-Réorte,0.488837656140803
Breuil-le-Sec,0.826585589451496
Breuillet,0.846252489712372
Breuillet,0.849830915675887
Breuil-le-Vert,0.857142857142857
Breuil-Magné,0.828125
Breuilpont,0.833333333333333
Breuil-Sous-Argenton,0
Breuil-sur-Vesle,0.791148499927702
Breurey-lès-Faverney,0.689871921285982
Breuschwickersheim,0.707070707070707
Breuvannes-en-Bassigny,0.762082815613091
Breuvery-sur-Coole,0.642857142857143
Breuville,0.555555555555556
Breux,0.668520293087233
Breux-Jouy,0.822470337927134
Breux-sur-Avre,0.681060128055593
Brévainville,0.600000000000001
Bréval,0.782084363072258
Brévands,0
Brevans,0.765523755377782
Brèves,0.602223974646085
Bréviandes,0.813567781440939
Breviere,0
Bréville,0.492594962990403
Bréville-les-Monts,0.795245741422244
Brévillers,0.714285714285715
Brévillers,0.8
Bréville-sur-Mer,0.526783125292379
Brevilliers,0.805907680937096
Brévilly,0.756807812126606
Brévonnes,0.802361739618887
Bréxent-Énocq,0.790697674418605
Brey-et-Maison-du-Bois,0.666666666666667
Brézé,0
Bréziers,0.839227340989296
Brézilhac,0.714285714285714
Brézins,0.589928057553957
Brezolles,0.691448813189784
Brezons,0.333333333333333
Briançon,0.899149285797167
Briançonnet,0.777777777777778
Brianny,0.625
Briant,0.544910895488145
Briantes,0.645197610884066
Briare,0.64706339672054
Briarres-sur-Essonne,0.62721581653169
Brias,0.496762088734205
Briastre,0.808246731442679
Briatexte,0.760322869807867
Briaucourt,0.129984008320856
Briaucourt,0.466666666666666
Bricon,0.750298901467158
Briconville,0.818181818181818
Bricquebec-en-Cotentin,0.568825065617642
Bricquebosq,0.696058556624262
Bricqueville,0.8
Bricqueville-la-Blouette,0.707661457830171
Bricqueville-sur-Mer,0.571980114911091
Bricy,0.878918667087152
Brides-les-Bains,0.859151194559579
Bridoré,0.638888888888889
Brie,0.636363636363636
Brie,0.719089066559953
Brie,0.786204332435037
Brie,0.794304731756079
Brie,1
Brie,0
Briec,0.652280397019892
Brie-Comte-Robert,0.82443417938895
Brié-et-Angonnes,0.761376069648081
Brielles,0.662059404888516
Briel-sur-Barse,0.545454545454545
Brienne,0.514134530564866
Brienne-la-Vieille,0.658478761266251
Brienne-le-Château,0.787726474073278
Brienne-sur-Aisne,0.842105263157895
Briennon,0.613808353564517
Brienon-sur-Armançon,0.659950956420994
Brières-les-Scellés,0.824968003127731
Brie-sous-Archiac,0.125
Brie-sous-Barbezieux,0.727272727272727
Brie-sous-Chalais,0.625
Brie-sous-Matha,0.2
Brie-sous-Mortagne,0.17125303895629
Brieuil-sur-Chizé,0
Brieulles-sur-Bar,0.733333333333332
Brieulles-sur-Meuse,0.39349558878664
Brieux,0.875
Briffons,0.632827142179188
Brignac,0.5
Brignac,0.79040855111324
Brignac-la-Plaine,0.730369906000787
Brignais,0.776608824831576
Brignancourt,0.833333333333333
Brigné,0
Brignemont,0.728649469335425
Brignoles,0.826015534946777
Brignon,0.709994777247155
Brigueil-le-Chantre,0.586819176399339
Brigueuil,0.553036177097678
Briis-sous-Forges,0.852368887135442
Brillac,0.573221589494116
Brillecourt,0.5
Brillevast,0.662329104683173
Brillon,0.804238658493875
Brillon-en-Barrois,0.724973332255164
Brimeux,0.722451718153843
Brimont,0.676486648622297
Brinay,0.5
Brinay,0.580382739501397
Brinckheim,0.701013737418487
Brindas,0.739618439280896
Bringolo,0.758278928320473
Brinighoffen,0
Brinon-sur-Beuvron,0.615384615384615
Brinon-sur-Sauldre,0.605741417604926
Brin-sur-Seille,0.736018874079677
Briod,0.857142857142857
Briollay,0.79147493450898
Brion,0.500000000000001
Brion,0.503390631295425
Brion,0.555555555555556
Brion,0.625
Brion,0.674966610025306
Brion,0.684829115240888
Brion,0.814456180018182
Brion,0
Brionne,0.737103665578529
Brion-près-Thouet,0.758788589325721
Brion-sur-Ource,0.666666666666667
Briord,0.654320987654321
Briosne-lès-Sables,0.640632284752224
Briot,0.471113051708839
Briou,0.923076923076923
Brioude,0.740740740740741
Brioux-sur-Boutonne,0.735285272230231
Briouze,0.635889660394178
Briquemesnil-Floxicourt,0.830284240337577
Briquenay,0.428571428571429
Briscous,0.724432450635805
Brison-Saint-Innocent,0.832
Brissac,0.805020210043315
Brissac Loire Aubance,0.755892535363261
Brissarthe,0
Brissay-Choigny,0.668513431513451
Brissy-Hamégicourt,0.771457360424061
Brive-la-Gaillarde,0.809327384707825
Brives,0.55
Brives-Charensac,0.76303317535545
Brives-sur-Charente,0.777777777777778
Brivezac,0
Brix,0.628285489972254
Brixey-aux-Chanoines,0.8
Brizambourg,0.70839721520315
Brizay,0.880628891650067
Brizeaux,1
Brizon,0.673802886170897
Broc,0
Brocas,0.678800833051975
Brochon,0.682261572663679
Brocottes,0
Brocourt,0.333333333333333
Brocourt-en-Argonne,1
Broglie,0.536691600296437
Brognard,0.613704812636437
Brognon,0.571428571428572
Brognon,0.824395689160365
Broin,0.637374043400575
Broindon,0.666666666666667
Broissia,0.666666666666667
Brombos,0.8125
Bromeilles,0.869565217391304
Brommat,0.41548979060871
Bromont-Lamothe,0.671213320567729
Bron,0.831546701414009
Broncourt,0
Bronvaux,0.701250122631554
Broons,0.533333333333333
Broons Sur Vilaine,0
Broquiers,0.823529411764706
Broquiès,0.565786361978464
Brossac,0.612432080203084
Brossainc,0.5
Brossay,0.62670184520206
Brosses,0.66560760330022
Brosville,0.674988623946127
Brotte-lès-Luxeuil,0.727272727272727
Brotte-lès-Ray,0.25
Brottes,0
Brou,0.743801652892562
Brouains,0.666666666666667
Broualan,0.568147132973689
Brouay,0
Brouchaud,0.545393866562987
Brouchy,0.647451164762107
Brouck,0.833333333333333
Brouckerque,0.730494457250016
Brouderdorff,0.728076801993612
Broué,0.778210321445135
Brouennes,0.5
Brouilla,0.754901960784314
Brouillet,0.222222222222222
Brouqueyran,0.6
Brousse,0.5
Brousse,0.76441462722335
Brousse,0.854303469084737
Brousse-le-Château,0.5
Brousses-et-Villaret,0.820611407587386
Brousseval,0.592592592592593
Broussey-en-Blois,0.666666666666667
Broussey-Raulecourt,0.610330495907234
Broussy-le-Grand,0.569273647196074
Broussy-le-Petit,0.857142857142857
Brou-sur-Chantereine,0.860919211709937
Brouthieres,0
Broût-Vernet,0.643928509213992
Brouvelieures,0.592592592592593
Brouville,1
Brouviller,0.679241099769116
Brouy,0.571428571428572
Brouzet-lès-Alès,0.658297704715885
Brouzet-lès-Quissac,0.818754713426951
Broves,0
Broxeele,0.653846153846154
Broye,0.715565273936181
Broye-Aubigney-Montseugny,0.58174585050483
Broye-les-Loups-et-Verfontaine,0.600000000000001
Broyes,0.375
Broyes,0.599588053632471
Broze,0.5
Brû,0.657894736842105
Bruailles,0.677966101694915
Bruay-la-Buissière,0.763910129906117
Bruay-sur-l'Escaut,0.695164528651909
Brucamps,0.5
Bruch,0.657189625964076
Brucheville,0
Brucourt,0.777777777777778
Bruc-sur-Aff,0.55510031563104
Brue-Auriac,0.673076923076923
Bruebach,0.776119402985075
Brueil-en-Vexin,0.764876599498924
Bruère-Allichamps,0.6
Brugairolles,0.665035646824719
Bruges,0.87041895028977
Bruges-Capbis-Mifaget,0.737704918032787
Brugheas,0.757326005547865
Brugnac,0.714285714285714
Brugnens,0.846798932056636
Brugny-Vaudancourt,0.538432483801625
Bruguières,0.825059101654846
Bruille-lez-Marchiennes,0.654068290280069
Bruille-Saint-Amand,0.738524728118931
Brûlain,0.733028882350408
Brulange,0.666666666666666
Bruley,0.782608695652174
Brullemail,0.571428571428571
Brullioles,0.66690497803847
Brûlon,0.634387581471097
Brumath,0.750595746603852
Brumetz,0.769230769230769
Brunehamel,0.698109742736708
Brunelles,0
Brunembert,0.652971885627292
Brunémont,0.7938364133302
Brunet,0.775968992137887
Bruniquel,0.86561808865796
Brunoy,0.867519482832439
Brunstatt-Didenheim,0.824518845524037
Brunville,0
Brunvillers-la-Motte,0.800894557485969
Brusque,0.284920472732459
Brussey,0.76204986702489
Brussieu,0.743410339935886
Brusson,0.7
Brustico,0
Brusvily,0.694117647058824
Brutelles,0.769230769230769
Bruville,0.642857142857143
Brux,0.775626552993243
Bruyères,0.729649868660417
Bruyères-et-Montbérault,0.852272727272727
Bruyères-le-Châtel,0.888888888888889
Bruyères-sur-Fère,0.571428571428572
Bruyères-sur-Oise,0.841750841750842
Bruys,0
Bruz,0.838212503222407
Bry,0.831466669838548
Bry-sur-Marne,0.895264562477789
BSrsch,0.760649590722072
BSsenbiesen,0.5569918916226
BSurs-en-Othe,0.548063091600212
Bû,0.804224699643394
Buais-Les-Monts,0.422406541672251
Buanes,0.769230769230769
Buat,0
Bubertre,0
Bubry,0.577981651376147
Buc,0.550819332914695
Buc,0.814363545016307
Bucamps,0.642857142857143
Bucéels,0.855587806842425
Bucey-en-Othe,0.788263422512151
Bucey-lès-Gy,0.400468703343903
Bucey-lès-Traves,0.4
Buchelay,0.822406447410461
Buchères,0.76271186440678
Buchey,0
Buchy,0.7
Buchy,0.753034996871153
Bucilly,0.749999999999999
Bucquoy,0.721595893022814
Bucy-le-Long,0.770300474804014
Bucy-le-Roi,0.529411764705882
Bucy-lès-Cerny,0.818181818181818
Bucy-lès-Pierrepont,0.715804217956711
Bucy-Saint-Liphard,0.875
Budelière,0.58310571321975
Buding,0.812255436745781
Budling,0.8
Budos,0.711296339120534
Bué,0.505942545248558
Bueil,0.821321405202808
Bueil-en-Touraine,0.681818181818182
Buellas,0.791386749198104
Buethwiller,0.684210526315789
Buffard,0.4
Buffières,0.872950263686573
Buffignécourt,0.333333333333333
Buffon,0.875
Bugarach,0.8753002664734
Bugard,0.333333333333333
Bugeat,0.748727199478953
Bugnein,0.75
Bugnicourt,0.778860574810944
Bugnières,0.777777777777778
Bugny,0.428571428571429
Buhl,0.466666666666667
Buhl,0.726022515569578
Buhl-Lorraine,0.744866831208977
Buhy,0.772727272727273
Buicourt,0.7
Buigny-l'Abbé,0.84
Buigny-lès-Gamaches,0.386791453694208
Buigny-Saint-Maclou,0.742497381416938
Buire,0.827350335128053
Buire-au-Bois,0.636363636363636
Buire-Courcelles,0.75
Buire-le-Sec,0.769230769230769
Buire-sur-l'Ancre,0.602159815731582
Buironfosse,0.686835470066647
Buis-les-Baronnies,0.651756296551415
Buissard,0.461538461538462
Buisson,0.5
Buissoncourt,0.822699383430138
Buis-sur-Damville,0
Buissy,0.411764705882353
Bujaleuf,0.650102505306106
Bulainville,0
Bulan,1
Bulat-Pestivien,0.666666666666667
Bulcy,0.666666666666667
Buléon,0.5
Bulgnéville,0.693877551020408
Bulhon,0.579420215637083
Bullainville,0.333333333333333
Bulle,0.485714775903045
Bullecourt,0.731453125664753
Bulles,0.688126103149043
Bulligny,0.752298507953987
Bullion,0.860733327275051
Bullou,0
Bully,0.618124329270968
Bully,0.674724471911541
Bully,0.773100374737782
Bully,0
Bully-les-Mines,0.772634217530128
Bulson,0.6
Bult,0.624457479301642
Bun,1
Buncey,0.634503334165942
Buneville,0.555555555555556
Buno-Bonnevaux,0.844118500277571
Bunus,0.666666666666667
Bunzac,0.665940273944717
Buoux,0.666666666666667
Burbach,0.477144800369303
Burbure,0.708332894995952
Burcin,0.570032417316204
Burcy,0.666666666666667
Burcy,0
Burdignes,0.419544859662043
Burdignin,0.869022740448092
Bure,0.833333333333334
Buré,0.888888888888889
Bure-les-Templiers,0.714285714285714
Burelles,0.818181818181818
Bures,0.375
Bures,0.5
Bures Sur Dives,0
Bures-en-Bray,0.793590359288876
Bures-Les-Monts,0
Bures-sur-Yvette,0.875457875457875
Burey,0.837985510666742
Burey-en-Vaux,1
Burey-la-Côte,1
Burg,0.569193267642771
Burgalays,0.777777777777778
Burgaronne,0.666666666666667
Burgille,0.686274509803922
Burgnac,0.779630523351492
Burgy,0.2
Burie,0.732342013327032
Buriville,0.75
Burlats,0.764227642276423
Burlioncourt,0.555555555555556
Burnand,0.6
Burnevillers,0
Burnhaupt-le-Bas,0.677779196318781
Burnhaupt-le-Haut,0.678435185676248
Buros,0.825373875667272
Burosse-Mendousse,0.599999999999999
Burret,0.75
Bursard,0.666666666666667
Burthecourt-aux-Chênes,0.8
Burtoncourt,0.823529411764706
Bury,0.748602016689103
Burzet,0.565641382699326
Burzy,0.5
Bus,0.4
Buschwiller,0.626778629834248
Busigny,0.73015873015873
Bus-la-Mésière,0.25
Bus-lès-Artois,0.428571428571429
Busloup,0.689655172413793
Busnes,0.646341463414634
Busque,0.708482124563378
Bussac,0.848073565138171
Bussac-Forêt,0.634328834916926
Bussac-sur-Charente,0.790123456790123
Bus-Saint-Remy,0
Bussang,0.706922615802171
Busseaut,0.5
Busséol,0.80952380952381
Busserolles,0.41261257001856
Busserotte-et-Montenaille,0.5
Busset,0.687341570292444
Bussiares,1
Bussière-Badil,0.434641345328414
Bussiere-Boffy,0
Bussière-Dunoise,0.772931323817774
Bussière-Galant,0.684867077142794
Bussière-Nouvelle,0.5
Bussières,0.25
Bussières,0.571428571428571
Bussières,0.592498517089794
Bussières,0.75974199308708
Bussières,0.848488367707652
Bussières,0.877294781003849
Bussières,1
Bussière-Saint-Georges,0.598097595434
Bussières-et-Pruns,0.57914161260156
Busson,0.5
Bussu,1
Bussunarits-Sarrasquette,0.571428571428571
Bussurel,0
Bussus-Bussuel,0.666274903779476
Bussy,0.555555555555556
Bussy,0.714285714285714
Bussy La Cote,0
Bussy-Albieux,0.65625
Bussy-en-Othe,0.589897368241353
Bussy-la-Pesle,0.5
Bussy-la-Pesle,0.75
Bussy-le-Château,0.416666666666667
Bussy-le-Grand,0.76922576979089
Bussy-le-Repos,0.333333333333333
Bussy-le-Repos,0.70990986356075
Bussy-lès-Daours,0.78515068869836
Bussy-lès-Poix,0.714285714285714
Bussy-Lettrée,0.789353913289465
Bussy-Saint-Georges,0.906817466772656
Bussy-Saint-Martin,0.837079026149938
Bust,0.574780383662953
Bustanico,0.733333333333333
Bustanico,0
Bustince-Iriberry,0.600000000000001
Buswiller,0.762164404657068
Busy,0.742341442799721
Butgneville,0
Buthiers,0.758897112701591
Buthiers,0.859907341263782
Butot,0.863636363636364
Butot En Caux,0
Butot-Vénesville,0.352941176470588
Butry-sur-Oise,0.860635307895281
Butteaux,0.501058243177085
Butten,0.635506533495886
Buverchy,0.5
Buvilly,0.702731887512788
Buxerolles,0.868434909958507
Buxerolles,1
Buxerulles,0
Buxeuil,0.543187869663215
Buxeuil,0.6
Buxeuil,0.636363636363637
Buxieres Les Froncles,0
Buxières-d'Aillac,0.615675673654326
Buxières-lès-Clefmont,0
Buxières-les-Mines,0.581395348837209
