CODGEO,salaire_moyen,REG,DEP,ent_total,pop_totale,age_moyen,densite_commune,IDF,ratio_homme,ratio_femme,ratio_solo,ratio_e2p,ratio_ase,ratio_e1p,ratio_ac,ratio_ace,ratio_str,ratio_ETI_GE,ratio_PME,ratio_TPE,ratio_enfant,ratio_jeune_actif,ratio_actif,ratio_senior_actif,ratio_senior
07331,11.3,84,7,264,3195,44.563380281690144,2,0,0.46071987480438187,0.5392801251956182,0.21001564945226917,0.15524256651017215,0.04507042253521127,0.06635367762128326,0.31205007824726133,0.1752738654147105,0.03599374021909233,0.0,0.03787878787878788,0.26515151515151514,0.22785602503912364,0.09984350547730829,0.30422535211267604,0.06384976525821597,0.30422535211267604
07334,11.2,84,7,376,2605,45.16506717850288,1,0,0.49021113243761993,0.5097888675623801,0.2195777351247601,0.13742802303262955,0.06641074856046066,0.09136276391554703,0.2978886756238004,0.1566218809980806,0.030710172744721688,0.0,0.026595744680851064,0.30319148936170215,0.2403071017274472,0.06295585412667946,0.3232245681381958,0.07408829174664107,0.29942418426103645
07337,13.3,84,7,64,2389,36.89409794893261,2,0,0.5043951444118878,0.4956048555881122,0.08706571787358727,0.2909167015487652,0.023440770196735034,0.03390539974884889,0.24445374633737965,0.3097530347425701,0.010464629552113856,0.0,0.046875,0.21875,0.31017161992465464,0.11301799916282963,0.35161155295102553,0.0640435328589368,0.16115529510255336
07341,12.1,84,7,183,2433,38.98479243732018,1,0,0.4578709412248253,0.5421290587751747,0.166872174270448,0.20509658857377722,0.04438964241676942,0.07110563090834361,0.25935059597205096,0.23468968351829017,0.018495684340320593,0.0,0.04371584699453552,0.273224043715847,0.2893547061241266,0.10645293875873407,0.3419646526921496,0.07151664611590629,0.19071105630908344
07346,13.5,84,7,200,3562,39.052498596294214,1,0,0.49241998877035376,0.5075800112296462,0.12492981471083661,0.23357664233576642,0.03509264458169568,0.046322290847838295,0.2565974171813588,0.26558113419427287,0.03790005614823133,0.0,0.025,0.245,0.2784952274003369,0.11538461538461539,0.36692869174621,0.08057271195957327,0.15861875350926447
07349,11.8,84,7,328,4904,39.36276508972268,2,0,0.4883768352365416,0.5116231647634584,0.18005709624796085,0.18515497553017946,0.059747145187601956,0.08707177814029364,0.25122349102773245,0.20717781402936378,0.029567699836867863,0.0,0.06707317073170732,0.3079268292682927,0.29241435562805873,0.10970636215334421,0.3338091353996737,0.0734094616639478,0.19066068515497553
08053,12.9,44,8,118,1876,37.0682302771855,2,0,0.4728144989339019,0.5271855010660981,0.15565031982942432,0.23294243070362472,0.031982942430703626,0.04477611940298507,0.2526652452025586,0.2478678038379531,0.03411513859275053,0.00847457627118644,0.1440677966101695,0.3559322033898305,0.34168443496801704,0.08955223880597014,0.31609808102345416,0.0906183368869936,0.16204690831556504
08081,11.6,44,8,216,5074,38.00157666535278,2,0,0.4850216791486007,0.5149783208513993,0.1357903035080804,0.2471422940480883,0.03251872290106425,0.054592037839968466,0.24398896334253053,0.2642885297595585,0.0216791486007095,0.009259259259259259,0.10648148148148148,0.27314814814814814,0.3155301537248719,0.11135199054000788,0.32873472605439497,0.0607016160819866,0.18368151359873866
08090,11.7,44,8,172,2817,41.40752573659922,1,0,0.4728434504792332,0.5271565495207667,0.16577919772807953,0.20305289314873978,0.05360312389066383,0.07135250266240682,0.26340078097266595,0.20944266950656726,0.03336883209087682,0.0,0.05232558139534884,0.3546511627906977,0.2790202342917998,0.07987220447284345,0.3585374511892084,0.06460773872914448,0.2179623713170039
08105,12.5,44,8,3146,46782,38.646594844170835,2,0,0.4664400837929118,0.5335599162070882,0.22592022572784404,0.1776537984694968,0.06012996451626694,0.0949082980633577,0.2217733316232739,0.1890256936428541,0.030588687956906502,0.0019071837253655435,0.06611570247933884,0.3118245390972664,0.30180411269291607,0.12462058056517464,0.31614723611645507,0.06493950664785601,0.19248856397759823
